# mysterious useless line																																POC = TP - DOP
# Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	POC	InflowTP	InflowDOP	InflowChla	DOC	DIC	O	NO3	NH4	SO4	Fe2	Ca2	pH	CH4	Fe3	Al3	SiO4	SiO2	diatom	POP
2020	6	18	nan	0.65	24.15	67	100	0.83	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	19	nan	0.65	24.72	72	100	0.96	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	20	nan	0.65	25.92	75	100	0.65	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	21	nan	0.65	26.29	80	99	0.73	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	22	nan	0.65	26.86	80	99	0.84	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	23	nan	0.65	26.55	67	99	1.28	6.550	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	24	nan	0.65	21.15	59	98	1.83	9.735	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	25	nan	0.65	18.96	57	99	1.80	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	26	nan	0.65	19.99	76	99	1.27	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	27	nan	0.65	20.48	65	99	0.66	0.455	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	28	nan	0.65	20.94	80	99	0.62	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	29	nan	0.65	18.48	83	99	0.84	6.655	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	6	30	nan	0.65	19.33	89	100	1.38	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	1	nan	0.65	22.06	79	99	0.64	0.125	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	2	nan	0.65	23.67	81	99	0.81	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	3	nan	0.65	23.03	81	99	0.77	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	4	nan	0.65	22.99	80	99	0.83	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	5	nan	0.65	20.91	70	99	0.98	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	6	nan	0.65	21.77	86	100	0.47	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	7	nan	0.65	24.51	75	100	1.08	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	8	nan	0.65	22.36	85	99	0.85	8.645	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	9	nan	0.65	26.00	92	99	0.55	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	10	nan	0.65	27.82	76	99	1.09	0.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	11	nan	0.65	23.58	76	98	1.76	15.815	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	12	nan	0.65	22.62	76	98	2.37	6.725	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	13	nan	0.65	22.15	82	99	0.84	1.015	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	14	nan	0.65	19.98	82	100	1.09	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	15	nan	0.65	19.82	73	100	1.02	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	16	nan	0.65	22.24	83	100	2.28	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	17	nan	0.65	19.90	84	100	1.08	12.060	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	18	nan	0.65	23.97	87	100	1.36	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	19	nan	0.65	25.08	80	99	0.95	1.030	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	20	nan	0.65	24.31	87	99	2.13	5.170	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	21	nan	0.65	20.74	94	100	1.48	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	22	nan	0.65	20.82	84	100	0.11	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	23	nan	0.65	21.41	71	100	1.03	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	24	nan	0.65	22.15	76	100	0.55	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	25	nan	0.65	23.45	77	100	1.01	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	26	nan	0.65	24.81	76	99	1.90	11.360	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	27	nan	0.65	23.86	76	99	0.78	10.215	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	28	nan	0.65	24.52	75	99	2.16	0.200	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	29	nan	0.65	21.38	81	99	0.83	4.155	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	30	nan	0.65	20.79	80	99	1.15	0.225	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	7	31	nan	0.65	20.60	76	99	0.48	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	1	nan	0.65	22.68	75	99	0.50	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	2	nan	0.65	21.90	78	99	1.12	3.140	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	3	nan	0.65	21.40	72	99	2.85	0.350	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	4	nan	0.65	18.50	73	99	1.58	19.705	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	5	nan	0.65	20.46	76	99	3.02	2.890	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	6	nan	0.65	18.69	74	100	2.18	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	7	nan	0.65	20.40	82	100	0.17	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	8	nan	0.65	20.19	81	100	0.06	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	9	nan	0.65	21.71	76	100	0.06	0.125	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	10	nan	0.65	21.79	80	100	0.06	0.780	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	11	nan	0.65	25.62	78	100	0.06	13.160	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	12	nan	0.65	23.04	79	100	0.06	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	13	nan	0.65	23.04	76	99	2.56	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	14	nan	0.65	21.50	73	99	4.75	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	15	nan	0.65	21.88	69	100	1.94	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	16	nan	0.65	21.12	80	100	1.20	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	17	nan	0.65	19.71	83	100	1.46	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	18	nan	0.65	17.96	88	100	0.79	1.335	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	19	nan	0.65	16.00	88	99	0.90	0.400	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	20	nan	0.65	15.88	82	100	1.50	0.780	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	21	nan	0.65	16.71	85	99	0.92	4.690	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	22	nan	0.65	19.17	78	99	4.27	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	23	nan	0.65	20.21	79	100	2.26	2.800	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	24	nan	0.65	20.12	84	100	2.85	15.115	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	25	nan	0.65	18.91	76	101	2.43	7.815	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	26	nan	0.65	12.04	74	100	4.49	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	27	nan	0.65	12.79	69	100	4.25	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	28	nan	0.65	15.50	80	99	5.01	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	29	nan	0.65	15.42	86	99	3.76	21.060	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	30	nan	0.65	13.21	77	99	7.55	0.505	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	8	31	nan	0.65	14.04	78	100	6.72	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	1	nan	0.65	17.04	71	101	3.25	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	2	nan	0.65	18.04	85	100	3.72	8.550	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	3	nan	0.65	17.79	81	100	2.77	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	4	nan	0.65	16.12	75	99	3.68	0.780	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	5	nan	0.65	13.79	80	100	2.04	0.850	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	6	nan	0.65	14.21	84	100	1.67	0.225	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	7	nan	0.65	18.21	81	99	2.77	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	8	nan	0.65	18.22	84	100	3.38	0.350	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	9	nan	0.65	15.33	89	101	0.49	0.450	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	10	nan	0.65	13.67	84	101	3.61	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	11	nan	0.65	10.46	81	100	3.47	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	12	nan	0.65	12.92	74	100	5.03	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	13	nan	0.65	15.88	74	101	2.81	4.605	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	14	nan	0.65	11.62	75	100	2.09	0.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	15	nan	0.65	8.67	80	100	5.23	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	16	nan	0.65	12.38	78	100	1.24	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	17	nan	0.65	12.38	83	100	2.53	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	18	nan	0.65	12.38	81	101	1.94	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	19	nan	0.65	6.26	79	101	1.34	1.695	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	20	nan	0.65	6.92	79	100	1.20	4.345	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	21	nan	0.65	8.58	74	100	3.72	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	22	nan	0.65	10.25	74	100	3.89	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	23	nan	0.65	14.17	76	99	5.46	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	24	nan	0.65	14.58	85	99	4.27	0.755	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	25	nan	0.65	12.29	83	99	0.97	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	26	nan	0.65	19.25	80	99	4.69	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	27	nan	0.65	20.17	86	100	1.84	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	28	nan	0.65	19.54	84	100	2.23	1.285	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	29	nan	0.65	16.08	85	101	1.30	6.200	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	9	30	nan	0.65	11.21	86	101	1.82	44.365	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	1	nan	0.65	12.83	92	99	1.36	0.125	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	2	nan	0.65	9.29	90	99	1.04	9.215	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	3	nan	0.65	8.33	87	100	0.54	0.760	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	4	nan	0.65	8.75	85	100	3.35	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	5	nan	0.65	11.62	86	101	0.37	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	6	nan	0.65	12.21	82	100	1.50	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	7	nan	0.65	10.67	88	100	1.16	15.115	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	8	nan	0.65	4.62	83	101	0.96	3.560	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	9	nan	0.65	5.62	76	101	3.59	2.430	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	10	nan	0.65	14.38	75	101	1.86	13.080	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	11	nan	0.65	3.54	67	101	1.06	5.280	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	12	nan	0.65	1.00	76	100	0.87	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	13	nan	0.65	1.00	80	100	1.78	6.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	14	nan	0.65	1.00	86	99	0.94	0.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	15	nan	0.65	1.00	83	100	1.00	0.200	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	16	nan	0.65	1.00	79	99	4.02	5.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	17	nan	0.65	8.62	87	97	6.01	0.700	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	18	nan	0.65	6.97	92	99	5.24	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	19	nan	0.65	9.00	85	100	4.09	3.500	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	20	nan	0.65	7.96	83	100	0.86	9.075	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	21	nan	0.65	10.12	89	100	1.39	9.705	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	22	nan	0.65	9.29	75	100	5.49	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	23	nan	0.65	14.95	87	99	1.65	0.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	24	nan	0.65	14.95	85	99	2.54	2.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	25	nan	0.65	14.95	90	99	3.99	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	26	nan	0.65	14.95	84	99	5.67	2.500	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	27	nan	0.65	14.95	80	99	3.83	0.600	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	28	nan	0.65	8.14	72	99	4.41	0.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	29	nan	0.65	8.28	72	99	2.00	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	30	nan	0.65	10.79	80	99	6.12	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	10	31	nan	0.65	11.76	95	99	6.15	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	1	nan	0.65	6.78	69	99	13.67	2.100	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	2	nan	0.65	2.67	83	99	3.25	0.400	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	3	nan	0.65	2.87	81	99	2.98	0.300	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	4	nan	0.65	1.69	82	99	0.94	2.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	5	nan	0.65	3.01	86	99	2.72	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	6	nan	0.65	1.70	80	99	2.60	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	7	nan	0.65	1.81	74	99	1.58	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	8	nan	0.65	1.14	79	99	0.26	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	9	nan	0.65	2.22	88	99	2.38	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	10	nan	0.65	16.33	79	99	4.91	0.000	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	11	nan	0.65	15.92	69	99	3.89	4.060	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	12	nan	0.65	3.29	78	99	9.48	2.700	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	13	nan	0.65	1.83	90	99	2.57	4.320	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	11	14	nan	0.65	0.42	82	99	5.93	4.170	2000	10	0.500	0.010	5	1.000	1.000	2000	20000.000	12000.000	0	0	0	0	0	0	0	0	0	0	0	0	0
