Date,Air pressure,Wind speed,Air temperature,Relative humidity,Precipitation,Global radiation,Cloud cover
2020-06-12,,,17.402645833333334,,,,0.65
2020-06-13,,,10.909729166666667,,,,0.65
2020-06-14,,,13.489833333333335,,,,0.65
2020-06-15,,,15.216583333333332,,,,0.65
2020-06-16,,,17.422791666666665,,,,0.65
2020-06-17,,,19.79175,,,,0.65
2020-06-18,,,21.879125000000002,,,,0.65
2020-06-19,,,23.021145833333332,,,,0.65
2020-06-20,,,24.510333333333335,,,,0.65
2020-06-21,,,25.3748125,,,,0.65
2020-06-22,,,26.006937500000003,,,,0.65
2020-06-23,,,26.398416666666666,,,,0.65
2020-06-24,,,21.9635625,,,,0.65
2020-06-25,,,19.304375,,,,0.65
2020-06-26,,,19.561229166666667,,,,0.65
2020-06-27,,,20.425729166666667,,,,0.65
2020-06-28,,,21.38745833333333,,,,0.65
2020-06-29,,,19.213666666666665,,,,0.65
2020-06-30,,,20.28525,,,,0.65
2020-07-01,,,22.157041666666668,,,,0.65
2020-07-02,,,23.21885416666667,,,,0.65
2020-07-03,,,22.440270833333333,,,,0.65
2020-07-04,,,21.599249999999998,,,,0.65
2020-07-05,,,20.411183673469388,,,,0.65
2020-07-06,,,20.4938125,,,,0.65
2020-07-07,,,23.779875,,,,0.65
2020-07-08,,,22.884145833333335,,,,0.65
2020-07-09,,,25.044104166666667,,,,0.65
2020-07-10,,,27.188541666666666,,,,0.65
2020-07-11,,,24.613125,,,,0.65
2020-07-12,,,23.120229166666665,,,,0.65
2020-07-13,,,22.097979166666665,,,,0.65
2020-07-14,,,20.535979166666667,,,,0.65
2020-07-15,,,20.347916666666666,,,,0.65
2020-07-16,,,22.891895833333333,,,,0.65
2020-07-17,,,20.542708333333334,,,,0.65
2020-07-18,,,23.365979166666666,,,,0.65
2020-07-19,,,24.955333333333332,,,,0.65
2020-07-20,,,24.825729166666665,,,,0.65
2020-07-21,,,20.86104166666667,,,,0.65
2020-07-22,,,20.7556875,,,,0.65
2020-07-23,,,21.527770833333335,,,,0.65
2020-07-24,,,21.343333333333334,,,,0.65
2020-07-25,,,22.19339583333333,,,,0.65
2020-07-26,,,25.277395833333333,,,,0.65
2020-07-27,,,24.434,,,,0.65
2020-07-28,,,24.625395833333332,,,,0.65
2020-07-29,,,21.436434782608696,,,,0.65
2020-07-30,,,20.919125,,,,0.65
2020-07-31,,,20.494125,,,,0.65
2020-08-01,,,21.817458333333335,,,,0.65
2020-08-02,,,22.225041666666666,,,,0.65
2020-08-03,,,22.2678125,,,,0.65
2020-08-04,,,19.2515,,,,0.65
2020-08-05,,,21.379499999999997,,,,0.65
2020-08-06,,,18.8463125,,,,0.65
2020-08-07,,,19.683020833333334,,,,0.65
2020-08-08,,,17.50325,,,,0.65
2021-04-14,,4.13,,,,,0.65
2021-04-15,,4.6075,,,,,0.65
2021-04-16,,3.4739583333333335,,,,,0.65
2021-04-17,,4.043541666666667,,,,,0.65
2021-04-18,,1.8897916666666668,,,,,0.65
2021-04-19,,3.2089583333333334,,,,,0.65
2021-04-20,,9.776666666666666,,,,,0.65
2021-04-21,,5.703333333333333,,,,,0.65
2021-04-22,,12.419375,,,,,0.65
2021-04-23,,16.871041666666667,,,,,0.65
2021-04-24,,7.965624999999999,,,,,0.65
2021-04-25,,3.134375,,,,,0.65
2021-04-26,,13.061875,,,,,0.65
2021-04-27,,5.661874999999999,,,,,0.65
2021-04-28,,1.6989583333333336,,,,,0.65
2021-04-29,,3.2845833333333334,,,,,0.65
2021-04-30,,7.777083333333334,,,,,0.65
2021-05-01,,12.800208333333332,,,,,0.65
2021-05-02,,11.285416666666668,,,,,0.65
2021-05-03,,3.7377083333333334,,,,,0.65
2021-05-04,,6.870625,,,,,0.65
2021-05-05,,6.833541666666666,,,,,0.65
2021-05-06,,11.137500000000001,,,,,0.65
2021-05-07,,2.8710416666666667,,,,,0.65
2021-05-08,,5.813125,,,,,0.65
2021-05-09,,8.455,,,,,0.65
2021-05-10,,4.380208333333333,,,,,0.65
2021-05-11,,11.249791666666667,,,,,0.65
2021-05-12,,6.682708333333333,,,,,0.65
2021-05-13,,4.720208333333333,,,,,0.65
2021-05-14,,4.642708333333333,,,,,0.65
2021-05-15,,5.094166666666666,,,,,0.65
2021-05-16,,3.9652083333333334,,,,,0.65
2021-05-17,,2.718541666666667,,,,,0.65
2021-05-18,,6.113125,,,,,0.65
2021-05-19,,2.189791666666667,,,,,0.65
2021-05-20,,3.7417021276595746,,,,,0.65
2021-05-21,,3.6220408163265305,,,,,0.65
2021-05-22,,3.8502083333333332,,,,,0.65
2021-05-23,,8.344166666666666,,,,,0.65
2021-05-24,,3.6981249999999997,,,,,0.65
2021-05-25,,4.832916666666667,,,,,0.65
2021-05-26,,9.93,,,,,0.65
2021-05-27,,11.438125,,,,,0.65
2021-05-28,,3.0575000000000006,,,,,0.65
2021-05-29,,7.095,,,,,0.65
2021-05-30,,5.136666666666667,,,,,0.65
2021-05-31,,1.9641666666666666,,,,,0.65
2021-06-01,,5.922916666666667,,,,,0.65
2021-06-02,,3.697755102040816,,,,,0.65
2021-06-03,,2.6433333333333335,,,,,0.65
2021-06-04,,5.172916666666667,,,,,0.65
2021-06-05,,4.906875,,,,,0.65
2021-06-06,,5.169583333333333,,,,,0.65
2021-06-07,,6.644375,,,,,0.65
2021-06-08,,5.588541666666667,,,,,0.65
2021-06-09,,6.682291666666667,,,,,0.65
2021-06-10,,5.5129166666666665,,,,,0.65
2021-06-11,,2.7183333333333337,,,,,0.65
2021-06-12,,2.9039583333333336,,,,,0.65
2021-06-13,,2.641875,,,,,0.65
2021-06-14,,3.6652083333333336,,,,,0.65
2021-06-15,,4.717708333333333,,,,,0.65
2021-06-16,,6.6433333333333335,,,,,0.65
2021-06-17,,6.946458333333333,,,,,0.65
2021-06-18,,2.908333333333333,,,,,0.65
2021-06-19,,9.509375,,,,,0.65
2021-06-20,,3.9637499999999997,,,,,0.65
2021-06-21,,5.361041666666666,,,,,0.65
2021-06-22,,9.100624999999999,,,,,0.65
2021-06-23,,6.493958333333333,,,,,0.65
2021-06-24,,5.399375,,,,,0.65
2021-06-25,,4.1189583333333335,,,,,0.65
2021-06-26,,4.232916666666667,,,,,0.65
2021-06-27,,9.589374999999999,,,,,0.65
2021-06-28,,4.680208333333334,,,,,0.65
2021-06-29,,4.490208333333333,,,,,0.65
2021-06-30,,5.435208333333333,,,,,0.65
2021-07-01,,1.3958333333333333,,,,,0.65
2021-07-02,,7.25,,,,,0.65
2021-07-03,,3.0608333333333335,,,,,0.65
2021-07-04,,3.546666666666667,,,,,0.65
2021-07-05,,2.3033333333333332,,,,,0.65
2021-07-06,,4.680833333333333,,,,,0.65
2021-07-07,,3.4360416666666667,,,,,0.65
2021-07-08,,7.776875,,,,,0.65
2021-07-09,,3.51375,,,,,0.65
2021-07-10,,2.605,,,,,0.65
2021-07-11,,1.7383333333333335,,,,,0.65
2021-07-12,,1.8883333333333334,,,,,0.65
2021-07-13,,4.833541666666667,,,,,0.65
2021-07-14,,5.855,,,,,0.65
2021-07-15,,3.17125,,,,,0.65
2021-07-16,,6.53,,,,,0.65
2021-07-17,,0.6408333333333334,,,,,0.65
2021-07-18,,1.5108333333333333,,,,,0.65
2021-07-19,,2.5302083333333334,,,,,0.65
2021-07-20,,1.925,,,,,0.65
2021-07-21,,3.0225000000000004,,,,,0.65
2021-07-22,,4.265,,,,,0.65
2021-07-23,,3.436666666666667,,,,,0.65
2021-07-24,,2.0416666666666665,,,,,0.65
2021-07-25,,6.797499999999999,,,,,0.65
2021-07-26,,6.188958333333333,,,,,0.65
2021-07-27,,2.53,,,,,0.65
2021-07-28,,2.832708333333333,,,,,0.65
2021-07-29,,1.0191666666666668,,,,,0.65
2021-07-30,,8.643541666666666,,,,,0.65
2021-07-31,,8.231458333333334,,,,,0.65
2021-08-01,,1.24625,,,,,0.65
2021-08-02,,4.454375,,,,,0.65
2021-08-03,,6.53125,,,,,0.65
2021-08-04,,1.7383333333333333,,,,,0.65
2021-08-05,,0.0,,,,,0.65
2021-08-06,,3.3983333333333334,,,,,0.65
2021-08-07,,3.6622916666666665,,,,,0.65
2021-08-08,,1.9641666666666666,,,,,0.65
2021-08-09,,3.549583333333333,,,,,0.65
2021-08-10,,3.4741666666666666,,,,,0.65
2021-08-11,,4.0772916666666665,,,,,0.65
2021-08-12,,4.1662,,,,,0.65
2021-08-13,,4.347555555555555,,,,,0.65
2021-08-14,,8.429387755102042,,,,,0.65
2021-08-15,,3.4745833333333334,,,,,0.65
2021-08-16,,2.0385416666666667,,,,,0.65
2021-08-17,,2.1166666666666667,,,,,0.65
2021-08-18,,1.2466666666666668,,,,,0.65
2021-08-19,,0.3383333333333334,,,,,0.65
2021-08-20,,2.2658333333333336,,,,,0.65
2021-08-21,,1.320625,,,,,0.65
2021-08-22,,6.605833333333333,,,,,0.65
2021-08-23,,3.1704166666666667,,,,,0.65
2021-08-24,,5.247708333333333,,,,,0.65
2021-08-25,,3.247291666666667,,,,,0.65
2021-08-26,,6.987755102040816,,,,,0.65
2021-08-27,,5.741666666666667,,,,,0.65
2021-08-28,,7.138125,,,,,0.65
2021-08-29,,3.0225000000000004,,,,,0.65
2021-08-30,,7.2870833333333325,,,,,0.65
2021-08-31,,7.4366666666666665,,,,,0.65
2021-09-01,,4.3410416666666665,,,,,0.65
2021-09-02,,6.192916666666666,,,,,0.65
2021-09-03,,4.87,,,,,0.65
2021-09-04,,3.887708333333333,,,,,0.65
2021-09-05,,3.0564583333333335,,,,,0.65
2021-09-06,,2.4927083333333333,,,,,0.65
2021-09-07,,4.9075,,,,,0.65
2021-09-08,,5.285208333333333,,,,,0.65
2021-09-09,,0.45250000000000007,,,,,0.65
2021-09-10,,6.684375,,,,,0.65
2021-09-11,,5.208333333333333,,,,,0.65
2021-09-12,,9.098541666666668,,,,,0.65
2021-09-13,,4.303541666666667,,,,,0.65
2021-09-14,,1.58625,,,,,0.65
2021-09-15,,8.040833333333333,,,,,0.65
2021-09-16,,1.0583333333333333,,,,,0.65
2021-09-17,,4.341666666666667,,,,,0.65
2021-09-18,,3.1347916666666666,,,,,0.65
2021-09-19,,2.2670833333333333,,,,,0.65
2021-09-20,,1.55,,,,,0.65
2021-09-21,,6.985416666666667,,,,,0.65
2021-09-22,,6.72125,,,,,0.65
2021-09-23,,10.343958333333333,,,,,0.65
2021-09-24,,6.5320833333333335,,,,,0.65
2021-09-25,,1.3591666666666669,,,,,0.65
2021-09-26,,8.535,,,,,0.65
2021-09-27,,2.906458333333333,,,,,0.65
2021-09-28,,3.474375,,,,,0.65
2021-09-29,,1.2833333333333334,,,,,0.65
2021-09-30,,3.3247916666666666,,,,,0.65
2021-10-01,,1.96375,,,,,0.65
2021-10-02,,0.9425,,,,,0.65
2021-10-03,,0.5283333333333333,,,,,0.65
2021-10-04,,5.211041666666667,,,,,0.65
2021-10-05,,0.33916666666666667,,,,,0.65
2021-10-06,,1.1725,,,,,0.65
2021-10-07,,1.5122916666666668,,,,,0.65
2021-10-08,,1.2458333333333333,,,,,0.65
2021-10-09,,6.495416666666667,,,,,0.65
2021-10-10,,2.6795833333333334,,,,,0.65
2021-10-11,,0.7158333333333333,,,,,0.65
2021-10-12,,0.43440000000000006,,,,,0.65
2021-10-13,,2.404130434782609,,,,,0.65
2021-10-14,,0.7558333333333334,,,,,0.65
2021-10-15,,0.6783333333333333,,,,,0.65
2021-10-16,,5.321666666666666,,,,,0.65
2021-10-17,,8.456041666666666,,,,,0.65
2021-10-18,,7.39875,,,,,0.65
2021-10-19,,6.833125,,,,,0.65
2021-10-20,,1.3579166666666669,,,,,0.65
2021-10-21,,2.2691666666666666,,,,,0.65
2021-10-22,,7.851875,,,,,0.65
2021-10-23,,1.7364583333333334,,,,,0.65
2021-10-24,,3.5106249999999997,,,,,0.65
2021-10-25,,6.4156249999999995,,,,,0.65
2021-10-26,,9.777916666666666,,,,,0.65
2021-10-27,,6.082083333333333,,,,,0.65
2021-10-28,,4.413958333333333,,,,,0.65
2021-10-29,,1.9995833333333335,,,,,0.65
2021-10-30,,6.115416666666667,,,,,0.65
2021-10-31,,6.153333333333333,,,,,0.65
2021-11-01,,13.667916666666665,,,,,0.65
2021-11-02,,3.2458333333333336,,,,,0.65
2021-11-03,,2.98375,,,,,0.65
2021-11-04,,0.945,,,,,0.65
2021-11-05,,2.7164583333333336,,,,,0.65
2021-11-06,,2.6045833333333333,,,,,0.65
2021-11-07,,1.5845833333333335,,,,,0.65
2021-11-08,,0.26333333333333336,,,,,0.65
2021-11-09,,2.377708333333333,,,,,0.65
2021-11-10,,4.91,,,,,0.65
2021-11-11,,3.890625,,,,,0.65
2021-11-12,,9.476458333333333,,,,,0.65
2021-11-13,,2.5664583333333333,,,,,0.65
2021-11-14,,5.927499999999999,,,,,0.65
2021-11-15,,5.66125,,,,,0.65
2021-11-16,,7.361249999999999,,,,,0.65
2021-11-17,,3.625208333333333,,,,,0.65
2021-11-18,,8.2612,,,,,0.65
2021-04-14,,,16.240444444444442,,,,0.65
2021-04-15,,,10.184,,,,0.65
2021-04-16,,,3.6268333333333334,,,,0.65
2021-04-17,,,5.1693125,,,,0.65
2021-04-18,,,6.831291666666666,,,,0.65
2021-04-19,,,8.682062499999999,,,,0.65
2021-04-20,,,6.946666666666666,,,,0.65
2021-04-21,,,0.5546458333333334,,,,0.65
2021-04-22,,,-1.194625,,,,0.65
2021-04-23,,,6.7216249999999995,,,,0.65
2021-04-24,,,11.142354166666665,,,,0.65
2021-04-25,,,9.271520833333334,,,,0.65
2021-04-26,,,2.0063333333333335,,,,0.65
2021-04-27,,,5.2694374999999996,,,,0.65
2021-04-28,,,10.0050625,,,,0.65
2021-04-29,,,12.455083333333334,,,,0.65
2021-04-30,,,8.465625000000001,,,,0.65
2021-05-01,,,5.281395833333334,,,,0.65
2021-05-02,,,9.740625,,,,0.65
2021-05-03,,,7.945125,,,,0.65
2021-05-04,,,12.086166666666665,,,,0.65
2021-05-05,,,11.101374999999999,,,,0.65
2021-05-06,,,9.1166875,,,,0.65
2021-05-07,,,9.733291666666668,,,,0.65
2021-05-08,,,11.334208333333335,,,,0.65
2021-05-09,,,9.2931875,,,,0.65
2021-05-10,,,10.307875000000001,,,,0.65
2021-05-11,,,8.751687500000001,,,,0.65
2021-05-12,,,9.624645833333334,,,,0.65
2021-05-13,,,12.0905,,,,0.65
2021-05-14,,,13.938604166666666,,,,0.65
2021-05-15,,,14.583979166666666,,,,0.65
2021-05-16,,,14.699583333333335,,,,0.65
2021-05-17,,,15.9935,,,,0.65
2021-05-18,,,17.583229166666666,,,,0.65
2021-05-19,,,18.079895833333335,,,,0.65
2021-05-20,,,21.759255319148934,,,,0.65
2021-05-21,,,23.22242857142857,,,,0.65
2021-05-22,,,21.995895833333332,,,,0.65
2021-05-23,,,16.792354166666666,,,,0.65
2021-05-24,,,12.7195625,,,,0.65
2021-05-25,,,17.843479166666665,,,,0.65
2021-05-26,,,24.490729166666668,,,,0.65
2021-05-27,,,13.31575,,,,0.65
2021-05-28,,,7.576333333333333,,,,0.65
2021-05-29,,,11.855854166666667,,,,0.65
2021-05-30,,,12.223208333333334,,,,0.65
2021-05-31,,,10.973104166666666,,,,0.65
2021-06-01,,,15.264249999999999,,,,0.65
2021-06-02,,,18.491714285714288,,,,0.65
2021-06-03,,,18.020500000000002,,,,0.65
2021-06-04,,,19.993645833333336,,,,0.65
2021-06-05,,,21.308208333333333,,,,0.65
2021-06-06,,,24.165916666666664,,,,0.65
2021-06-07,,,26.148625,,,,0.65
2021-06-08,,,25.4328125,,,,0.65
2021-06-09,,,23.225520833333334,,,,0.65
2021-06-10,,,17.22325,,,,0.65
2021-06-11,,,17.826520833333333,,,,0.65
2021-06-12,,,18.029229166666667,,,,0.65
2021-06-13,,,19.544999999999998,,,,0.65
2021-06-14,,,18.9036875,,,,0.65
2021-06-15,,,17.347895833333332,,,,0.65
2021-06-16,,,14.095812500000001,,,,0.65
2021-06-17,,,15.321895833333334,,,,0.65
2021-06-18,,,18.335395833333333,,,,0.65
2021-06-19,,,20.534916666666668,,,,0.65
2021-06-20,,,19.437,,,,0.65
2021-06-21,,,22.66695833333333,,,,0.65
2021-06-22,,,16.696791666666666,,,,0.65
2021-06-23,,,14.501270833333335,,,,0.65
2021-06-24,,,18.733604166666666,,,,0.65
2021-06-25,,,21.8041875,,,,0.65
2021-06-26,,,21.926104166666665,,,,0.65
2021-06-27,,,27.448520833333333,,,,0.65
2021-06-28,,,25.656395833333335,,,,0.65
2021-06-29,,,23.861979166666668,,,,0.65
2021-06-30,,,22.921374999999998,,,,0.65
2021-07-01,,,19.72375,,,,0.65
2021-07-02,,,17.886645833333333,,,,0.65
2021-07-03,,,16.43166666666667,,,,0.65
2021-07-04,,,16.731458333333332,,,,0.65
2021-07-05,,,19.761020833333333,,,,0.65
2021-07-06,,,22.170645833333335,,,,0.65
2021-07-07,,,17.216854166666668,,,,0.65
2021-07-08,,,16.07829166666667,,,,0.65
2021-07-09,,,17.775791666666667,,,,0.65
2021-07-10,,,17.440895833333332,,,,0.65
2021-07-11,,,18.824770833333332,,,,0.65
2021-07-12,,,21.083541666666665,,,,0.65
2021-07-13,,,20.98966666666667,,,,0.65
2021-07-14,,,23.189229166666667,,,,0.65
2021-07-15,,,24.122500000000002,,,,0.65
2021-07-16,,,22.017041666666668,,,,0.65
2021-07-17,,,20.552520833333332,,,,0.65
2021-07-18,,,20.144187499999997,,,,0.65
2021-07-19,,,21.868729166666668,,,,0.65
2021-07-20,,,20.842125,,,,0.65
2021-07-21,,,16.808291666666666,,,,0.65
2021-07-22,,,17.0411875,,,,0.65
2021-07-23,,,18.790854166666666,,,,0.65
2021-07-24,,,20.094895833333336,,,,0.65
2021-07-25,,,21.624499999999998,,,,0.65
2021-07-26,,,22.169666666666668,,,,0.65
2021-07-27,,,18.377854166666665,,,,0.65
2021-07-28,,,17.990395833333334,,,,0.65
2021-07-29,,,16.206416666666666,,,,0.65
2021-07-30,,,16.279958333333333,,,,0.65
2021-07-31,,,16.3806875,,,,0.65
2021-08-01,,,16.835291666666667,,,,0.65
2021-08-02,,,16.956229166666667,,,,0.65
2021-08-03,,,18.493375,,,,0.65
2021-08-04,,,20.147520833333335,,,,0.65
2021-08-05,,,20.7776875,,,,0.65
2021-08-06,,,21.628666666666664,,,,0.65
2021-08-07,,,22.428479166666666,,,,0.65
2021-08-08,,,23.50989583333333,,,,0.65
2021-08-09,,,25.0474375,,,,0.65
2021-08-10,,,25.471125,,,,0.65
2021-08-11,,,25.77325,,,,0.65
2021-08-12,,,26.37698,,,,0.65
2021-08-13,,,26.349755555555557,,,,0.65
2021-08-14,,,22.10618367346939,,,,0.65
2021-08-15,,,16.74052083333333,,,,0.65
2021-08-16,,,17.9270625,,,,0.65
2021-08-17,,,20.33545833333333,,,,0.65
2021-08-18,,,22.7110625,,,,0.65
2021-08-19,,,21.683958333333333,,,,0.65
2021-08-20,,,23.7265,,,,0.65
2021-08-21,,,25.7608125,,,,0.65
2021-08-22,,,25.400208333333335,,,,0.65
2021-08-23,,,24.194625000000002,,,,0.65
2021-08-24,,,24.0869375,,,,0.65
2021-08-25,,,24.439666666666668,,,,0.65
2021-08-26,,,25.305020408163262,,,,0.65
2021-08-27,,,19.520187500000002,,,,0.65
2021-08-28,,,17.3106875,,,,0.65
2021-08-29,,,19.83279166666667,,,,0.65
2021-08-30,,,22.706208333333333,,,,0.65
2021-08-31,,,19.773770833333334,,,,0.65
2021-09-01,,,16.400020833333333,,,,0.65
2021-09-02,,,15.575833333333334,,,,0.65
2021-09-03,,,16.507895833333333,,,,0.65
2021-09-04,,,16.511666666666667,,,,0.65
2021-09-05,,,18.208229166666666,,,,0.65
2021-09-06,,,16.994395833333332,,,,0.65
2021-09-07,,,15.854041666666667,,,,0.65
2021-09-08,,,19.001083333333334,,,,0.65
2021-09-09,,,18.4195625,,,,0.65
2021-09-10,,,15.3326875,,,,0.65
2021-09-11,,,16.469645833333335,,,,0.65
2021-09-12,,,19.143104166666667,,,,0.65
2021-09-13,,,15.3631875,,,,0.65
2021-09-14,,,16.737416666666665,,,,0.65
2021-09-15,,,19.79339583333333,,,,0.65
2021-09-16,,,15.962666666666665,,,,0.65
2021-09-17,,,19.1775,,,,0.65
2021-09-18,,,18.145020833333334,,,,0.65
2021-09-19,,,13.214354166666666,,,,0.65
2021-09-20,,,15.330229166666667,,,,0.65
2021-09-21,,,19.353125000000002,,,,0.65
2021-09-22,,,21.648124999999997,,,,0.65
2021-09-23,,,24.130520833333335,,,,0.65
2021-09-24,,,18.742770833333335,,,,0.65
2021-09-25,,,16.152270833333333,,,,0.65
2021-09-26,,,14.712770833333332,,,,0.65
2021-09-27,,,14.140270833333332,,,,0.65
2021-09-28,,,10.922979166666666,,,,0.65
2021-09-29,,,8.527312499999999,,,,0.65
2021-09-30,,,10.033333333333333,,,,0.65
2021-10-01,,,10.182395833333333,,,,0.65
2021-10-02,,,11.2961875,,,,0.65
2021-10-03,,,13.175145833333334,,,,0.65
2021-10-04,,,13.943416666666666,,,,0.65
2021-10-05,,,14.5944375,,,,0.65
2021-10-06,,,13.100833333333334,,,,0.65
2021-10-07,,,12.658625,,,,0.65
2021-10-08,,,14.408541666666666,,,,0.65
2021-10-09,,,15.611166666666668,,,,0.65
2021-10-10,,,14.214541666666667,,,,0.65
2021-10-11,,,16.791,,,,0.65
2021-10-12,,,16.35974,,,,0.65
2021-10-13,,,16.7215,,,,0.65
2021-10-14,,,16.975770833333332,,,,0.65
2021-10-15,,,18.009333333333334,,,,0.65
2021-10-16,,,17.772479166666667,,,,0.65
2021-10-17,,,11.125583333333333,,,,0.65
2021-10-18,,,7.9730625,,,,0.65
2021-10-19,,,6.860354166666666,,,,0.65
2021-10-20,,,9.9543125,,,,0.65
2021-10-21,,,12.954354166666667,,,,0.65
2021-10-22,,,9.6563125,,,,0.65
2021-10-23,,,4.492354166666667,,,,0.65
2021-10-24,,,4.8196875,,,,0.65
2021-10-25,,,5.7270208333333334,,,,0.65
2021-10-26,,,10.916520833333335,,,,0.65
2021-10-27,,,8.610875,,,,0.65
2021-10-28,,,7.4884375,,,,0.65
2021-10-29,,,7.1030625,,,,0.65
2021-10-30,,,9.337583333333333,,,,0.65
2021-10-31,,,9.470208333333334,,,,0.65
2021-11-01,,,8.764208333333334,,,,0.65
2021-11-02,,,4.374270833333333,,,,0.65
2021-11-03,,,3.196520833333333,,,,0.65
2021-11-04,,,0.26427083333333334,,,,0.65
2021-11-05,,,0.8584999999999999,,,,0.65
2021-11-06,,,2.857458333333333,,,,0.65
2021-11-07,,,4.776895833333334,,,,0.65
2021-11-08,,,7.2773125,,,,0.65
2021-11-09,,,7.851145833333334,,,,0.65
2021-11-10,,,5.919791666666666,,,,0.65
2021-11-11,,,4.895791666666667,,,,0.65
2021-11-12,,,9.1100625,,,,0.65
2021-11-13,,,4.6568958333333335,,,,0.65
2021-11-14,,,3.484958333333333,,,,0.65
2021-11-15,,,2.43425,,,,0.65
2021-11-16,,,0.3163958333333333,,,,0.65
2021-11-17,,,-0.535,,,,0.65
2021-11-18,,,11.50736,,,,0.65
2021-04-14,,,,40.666666666666664,,,0.65
2021-04-15,,,,71.56041666666667,,,0.65
2021-04-16,,,,91.9875,,,0.65
2021-04-17,,,,80.46249999999999,,,0.65
2021-04-18,,,,77.79791666666667,,,0.65
2021-04-19,,,,74.3625,,,0.65
2021-04-20,,,,72.48333333333333,,,0.65
2021-04-21,,,,86.8125,,,0.65
2021-04-22,,,,77.83749999999999,,,0.65
2021-04-23,,,,55.51458333333333,,,0.65
2021-04-24,,,,55.97291666666666,,,0.65
2021-04-25,,,,76.06041666666667,,,0.65
2021-04-26,,,,71.81875000000001,,,0.65
2021-04-27,,,,60.44583333333333,,,0.65
2021-04-28,,,,68.20625,,,0.65
2021-04-29,,,,81.39375,,,0.65
2021-04-30,,,,96.36041666666667,,,0.65
2021-05-01,,,,66.72708333333334,,,0.65
2021-05-02,,,,67.27499999999999,,,0.65
2021-05-03,,,,48.82916666666667,,,0.65
2021-05-04,,,,57.99166666666667,,,0.65
2021-05-05,,,,92.22500000000001,,,0.65
2021-05-06,,,,63.68958333333333,,,0.65
2021-05-07,,,,53.041666666666664,,,0.65
2021-05-08,,,,44.27916666666667,,,0.65
2021-05-09,,,,74.60208333333334,,,0.65
2021-05-10,,,,67.30624999999999,,,0.65
2021-05-11,,,,74.87708333333333,,,0.65
2021-05-12,,,,72.125,,,0.65
2021-05-13,,,,58.47291666666666,,,0.65
2021-05-14,,,,60.333333333333336,,,0.65
2021-05-15,,,,55.28541666666666,,,0.65
2021-05-16,,,,59.65833333333333,,,0.65
2021-05-17,,,,61.762499999999996,,,0.65
2021-05-18,,,,61.55416666666667,,,0.65
2021-05-19,,,,53.541666666666664,,,0.65
2021-05-20,,,,58.712765957446805,,,0.65
2021-05-21,,,,67.6938775510204,,,0.65
2021-05-22,,,,76.44583333333334,,,0.65
2021-05-23,,,,77.50416666666666,,,0.65
2021-05-24,,,,59.677083333333336,,,0.65
2021-05-25,,,,73.52291666666666,,,0.65
2021-05-26,,,,63.97083333333333,,,0.65
2021-05-27,,,,55.677083333333336,,,0.65
2021-05-28,,,,58.4375,,,0.65
2021-05-29,,,,48.362500000000004,,,0.65
2021-05-30,,,,62.0875,,,0.65
2021-05-31,,,,89.33749999999999,,,0.65
2021-06-01,,,,70.54791666666667,,,0.65
2021-06-02,,,,63.79183673469388,,,0.65
2021-06-03,,,,84.82916666666667,,,0.65
2021-06-04,,,,80.79791666666667,,,0.65
2021-06-05,,,,77.49791666666667,,,0.65
2021-06-06,,,,72.93958333333333,,,0.65
2021-06-07,,,,62.737500000000004,,,0.65
2021-06-08,,,,75.26666666666667,,,0.65
2021-06-09,,,,57.145833333333336,,,0.65
2021-06-10,,,,44.30833333333334,,,0.65
2021-06-11,,,,61.237500000000004,,,0.65
2021-06-12,,,,66.04791666666667,,,0.65
2021-06-13,,,,58.74166666666667,,,0.65
2021-06-14,,,,81.14999999999999,,,0.65
2021-06-15,,,,85.44375000000001,,,0.65
2021-06-16,,,,76.60625,,,0.65
2021-06-17,,,,66.85833333333333,,,0.65
2021-06-18,,,,67.22916666666667,,,0.65
2021-06-19,,,,72.39166666666667,,,0.65
2021-06-20,,,,75.79583333333333,,,0.65
2021-06-21,,,,80.84791666666666,,,0.65
2021-06-22,,,,80.43958333333333,,,0.65
2021-06-23,,,,67.27291666666666,,,0.65
2021-06-24,,,,59.96458333333334,,,0.65
2021-06-25,,,,57.31666666666666,,,0.65
2021-06-26,,,,76.06666666666666,,,0.65
2021-06-27,,,,65.76458333333333,,,0.65
2021-06-28,,,,80.02083333333333,,,0.65
2021-06-29,,,,83.98958333333333,,,0.65
2021-06-30,,,,89.42916666666667,,,0.65
2021-07-01,,,,79.02708333333334,,,0.65
2021-07-02,,,,81.16666666666667,,,0.65
2021-07-03,,,,81.89999999999999,,,0.65
2021-07-04,,,,80.37083333333334,,,0.65
2021-07-05,,,,70.67916666666666,,,0.65
2021-07-06,,,,86.02916666666665,,,0.65
2021-07-07,,,,75.78958333333334,,,0.65
2021-07-08,,,,85.41666666666667,,,0.65
2021-07-09,,,,92.72916666666667,,,0.65
2021-07-10,,,,76.89791666666666,,,0.65
2021-07-11,,,,76.71041666666666,,,0.65
2021-07-12,,,,76.77499999999999,,,0.65
2021-07-13,,,,82.51666666666667,,,0.65
2021-07-14,,,,82.44375000000001,,,0.65
2021-07-15,,,,73.78333333333333,,,0.65
2021-07-16,,,,83.31041666666667,,,0.65
2021-07-17,,,,84.21666666666667,,,0.65
2021-07-18,,,,87.925,,,0.65
2021-07-19,,,,80.38541666666667,,,0.65
