6323.203,5156.297,4406.919,3805.545,3318.038,2916.405,2585.840,2318.154,2109.568,1951.925,1841.496,1768.276,1726.756,1709.517
6340.586,5174.535,4424.629,3821.966,3332.720,2929.318,2597.147,2328.097,2118.441,1959.912,1848.805,1775.066,1733.207,1715.799
6357.897,5192.590,4442.210,3838.299,3347.346,2942.206,2608.454,2338.060,2127.351,1967.948,1856.173,1781.922,1739.726,1722.149
6375.078,5210.588,4459.674,3854.544,3361.918,2955.070,2619.761,2348.043,2136.298,1976.033,1863.599,1788.842,1746.312,1728.569
6392.115,5228.599,4477.065,3870.719,3376.444,2967.914,2631.070,2358.047,2145.281,1984.168,1871.083,1795.826,1752.967,1735.058
6409.051,5246.575,4494.416,3886.845,3390.937,2980.743,2642.385,2368.075,2154.301,1992.352,1878.626,1802.875,1759.689,1741.616
6425.941,5264.565,4511.840,3902.993,3405.442,2993.581,2653.717,2378.132,2163.362,2000.587,1886.227,1809.987,1766.477,1748.242
6442.977,5282.078,4529.210,3919.122,3419.934,3006.415,2665.059,2388.214,2172.460,2008.872,1893.885,1817.163,1773.332,1754.936
6460.096,5299.237,4546.476,3935.221,3434.414,3019.247,2676.411,2398.320,2181.595,2017.205,1901.600,1824.401,1780.253,1761.696
6477.252,5316.128,4563.608,3951.280,3448.880,3032.077,2687.773,2408.451,2190.768,2025.586,1909.372,1831.701,1787.239,1768.523
6494.415,5332.887,4580.650,3967.320,3463.349,3044.916,2699.154,2418.610,2199.979,2034.016,1917.200,1839.063,1794.291,1775.414
6511.639,5349.475,4597.642,3983.369,3477.843,3057.778,2710.558,2428.802,2209.231,2042.496,1925.085,1846.487,1801.409,1782.367
6529.018,5365.923,4614.710,3999.510,3492.419,3070.694,2722.006,2439.035,2218.528,2051.029,1933.028,1853.974,1808.592,1789.385
6546.789,5381.946,4631.922,4015.826,3507.137,3083.697,2733.513,2449.320,2227.875,2059.617,1941.029,1861.523,1815.840,1796.467
6565.425,5400.431,4651.891,4033.881,3522.981,3097.302,2745.361,2459.817,2237.352,2068.313,1949.118,1869.160,1823.153,1803.625
6587.884,5413.682,4674.252,4053.955,3540.145,3111.588,2757.570,2470.523,2246.952,2077.109,1957.289,1876.883,1830.527,1810.848
6614.282,5419.750,4698.826,4076.666,3559.070,3126.774,2770.237,2481.481,2256.693,2086.013,1965.546,1884.691,1837.965,1818.137
6644.526,5417.207,4724.462,4102.200,3579.998,3142.985,2783.404,2492.698,2266.578,2095.020,1973.887,1892.580,1845.469,1825.487
6677.130,5410.310,4747.741,4130.961,3603.545,3160.552,2797.225,2504.241,2276.639,2104.145,1982.321,1900.553,1853.041,1832.901
6711.519,5407.910,4765.450,4158.233,3630.213,3180.006,2811.968,2516.239,2286.935,2113.421,1990.864,1908.619,1860.688,1840.387
6748.494,5407.566,4782.046,4180.862,3657.598,3201.324,2827.735,2528.732,2297.480,2122.847,1999.514,1916.775,1868.409,1847.939
6787.331,5409.678,4798.310,4203.233,3681.381,3224.251,2844.693,2541.830,2308.325,2132.448,2008.283,1925.028,1876.208,1855.563
6795.028,4948.416,4828.485,4685.586,3767.262,3258.266,2864.273,2555.820,2319.556,2142.257,2017.187,1933.385,1884.089,1863.262
6789.208,4720.552,4603.702,4564.693,4416.563,3379.308,2897.887,2572.425,2331.481,2152.361,2026.259,1941.864,1892.060,1871.045
6787.822,4722.796,4609.153,4571.905,4433.803,3472.929,2940.392,2592.383,2344.399,2162.834,2035.516,1950.470,1900.124,1878.910
6776.778,4535.730,4416.301,4393.112,4364.979,4207.712,3084.575,2628.489,2360.218,2174.007,2045.033,1959.226,1908.292,1886.865
6756.654,4355.319,4228.870,4207.242,4197.102,4171.300,4011.449,2790.931,2394.611,2188.188,2055.190,1968.209,1916.582,1894.921
6738.565,4363.417,4238.419,4217.170,4207.313,4181.659,4028.672,2927.120,2441.112,2206.437,2066.439,1977.555,1925.037,1903.099
6706.432,4227.991,4091.699,4069.944,4062.792,4053.983,4027.129,3857.149,2626.010,2246.660,2081.690,1987.838,1933.793,1911.468
6653.540,4110.872,3957.999,3934.748,3928.371,3922.893,3914.452,3888.341,3718.978,2448.124,2123.036,2002.927,1943.614,1920.284
6592.367,4011.340,3851.263,3827.199,3821.181,3816.294,3810.090,3803.041,3778.677,3610.376,2339.366,2049.109,1959.531,1931.067
6534.378,3929.687,3771.594,3747.880,3742.091,3737.296,3731.277,3726.381,3721.015,3698.828,3540.833,2275.597,2010.773,1952.916
6465.678,3889.412,3722.296,3697.452,3691.933,3687.341,3681.502,3675.910,3672.309,3667.942,3648.251,3498.133,2258.579,2036.606
6390.703,3873.303,3700.810,3675.310,3669.973,3665.683,3660.067,3653.716,3649.754,3647.214,3644.090,3629.103,3510.974,2440.075
6298.129,3906.819,3719.856,3692.406,3687.028,3683.206,3677.847,3670.762,3665.805,3662.902,3661.193,3660.182,3659.584,3659.991
3757.156,3756.927,3756.537,3755.861,3754.665,3752.392,3747.789,3741.129,3734.178,3730.008,3727.562,3726.120,3725.269,3725.836
3560.471,3560.232,3559.821,3558.965,3557.871,3555.452,3550.582,3543.471,3536.152,3531.775,3529.206,3527.694,3526.801,3527.387
3372.033,3371.780,3371.350,3370.602,3369.258,3366.670,3361.504,3353.904,3346.248,3341.679,3338.992,3337.409,3336.474,3337.087
3199.047,3198.790,3198.346,3197.570,3196.176,3193.469,3188.075,3180.026,3172.017,3167.243,3164.436,3162.782,3161.807,3162.432
2994.948,2994.689,2994.240,2993.453,2992.034,2989.256,2983.724,2975.339,2967.091,2962.173,2959.278,2957.574,2956.570,2957.198
2755.679,2755.426,2754.993,2754.227,2752.840,2750.110,2744.654,2736.241,2727.986,2723.050,2720.140,2718.427,2717.420,2718.036
2641.466,2641.223,2640.800,2640.053,2638.693,2635.989,2630.584,2622.087,2613.850,2608.908,2645.039,2704.415,2703.918,2704.857
2509.502,2509.270,2508.865,2508.145,2506.831,2504.202,2498.915,2490.449,2482.233,2477.275,2474.345,2472.629,2471.614,2474.394
2386.115,2385.902,2385.519,2384.853,2383.627,2381.157,2376.168,2368.031,2360.118,2355.320,2352.469,2350.787,2349.799,2350.367
2264.009,2263.809,2263.458,2262.833,2261.683,2259.356,2254.626,2246.766,2239.093,2234.408,2231.615,2229.966,2228.997,2229.545
2058.558,2058.372,2058.045,2057.463,2056.389,2054.210,2049.741,2042.175,2034.681,2030.070,2027.310,2025.678,2024.719,2025.255
1982.402,1982.226,1981.921,1981.373,1980.362,1978.300,1974.056,1966.756,1959.518,1955.038,1952.348,1950.754,1954.330,2010.028
1892.861,1892.700,1892.415,1891.906,1890.964,1889.043,1885.054,1878.076,1871.022,1866.620,1869.947,1938.919,1939.921,1948.797
1746.052,1745.893,1745.613,1745.112,1744.184,1742.289,1738.336,1731.330,1724.183,1719.702,1716.988,1715.390,1714.442,1714.974
1612.857,1612.706,1612.440,1611.965,1611.067,1609.272,1605.495,1598.740,1591.779,1587.397,1584.743,1583.163,1582.231,1582.744
1579.683,1579.538,1579.283,1578.819,1577.976,1576.251,1572.623,1566.076,1559.216,1554.878,1552.245,1550.676,1549.751,1550.260
1529.423,1529.282,1529.033,1528.582,1527.761,1526.085,1522.550,1516.120,1509.321,1505.007,1502.384,1500.819,1499.896,1500.404
1468.204,1468.063,1467.817,1467.375,1466.559,1464.901,1461.391,1454.943,1448.042,1443.644,1440.963,1439.361,1438.415,1438.937
1437.716,1437.578,1437.333,1436.901,1436.101,1434.477,1431.027,1424.640,1417.686,1413.232,1410.512,1408.885,1407.923,1408.456
1393.257,1393.122,1392.881,1392.456,1391.670,1390.080,1386.688,1380.367,1373.371,1368.872,1366.119,1364.471,1363.495,1364.038
1342.300,1342.173,1341.951,1341.555,1340.822,1339.338,1336.162,1330.168,1333.817,1357.397,1353.663,1351.241,2007.208,1349.989
1311.047,1310.926,1310.714,1310.328,1309.628,1308.206,1305.152,1299.347,1293.277,1372.093,1389.494,1417.780,2126.832,1454.938
1333.171,1333.034,1332.792,1332.361,1331.554,1329.959,1326.522,1320.009,1312.568,1307.797,1304.854,1303.081,1302.040,1302.646
1306.688,1306.553,1306.318,1305.890,1305.117,1303.555,1300.201,1293.811,1286.450,1281.657,1278.707,1276.934,1275.882,1276.478
1278.164,1278.030,1277.796,1277.378,1276.608,1275.061,1271.728,1265.323,1257.879,1253.008,1250.002,1248.192,1247.118,1247.728
1247.201,1247.070,1246.837,1246.426,1245.667,1244.144,1240.853,1234.489,1226.984,1222.048,1218.996,1217.156,1216.062,1216.685
1225.306,1225.174,1224.946,1224.537,1223.785,1222.278,1219.012,1212.657,1205.051,1200.023,1196.907,1195.026,1193.907,1194.547
